time,ax,ay,az,atotal
5.069599866867065,0.04,0.47,0.1,0.48
5.0733418464660645,0.03,0.48,0.1,0.49
5.079223871231079,0.04,0.47,0.09,0.48
5.088689804077148,0.06,0.45,0.08,0.46
5.0985939502716064,0.04,0.45,0.1,0.46
5.108205795288086,0.04,0.45,0.1,0.46
5.118488788604736,0.05,0.43,0.09,0.44
5.128194808959961,0.04,0.43,0.1,0.44
5.138516902923584,0.03,0.44,0.1,0.45
5.148733854293823,0.04,0.43,0.09,0.44
5.170714855194092,0.05,0.42,0.09,0.43
5.174578905105591,0.03,0.41,0.09,0.42
5.178277015686035,0.03,0.41,0.1,0.42
5.188042879104614,0.04,0.41,0.1,0.42
5.198315858840942,0.04,0.41,0.09,0.42
5.207663059234619,0.04,0.41,0.1,0.42
5.218597888946533,0.03,0.4,0.09,0.41
5.227987766265869,0.04,0.4,0.11,0.41
5.237710952758789,0.04,0.4,0.09,0.41
5.248112916946411,0.04,0.39,0.1,0.4
5.269118785858154,0.04,0.39,0.1,0.4
5.271049976348877,0.04,0.38,0.09,0.39
5.278061866760254,0.03,0.39,0.09,0.4
5.287770748138428,0.03,0.38,0.09,0.39
5.298168897628784,0.03,0.37,0.09,0.38
5.307552814483643,0.05,0.36,0.09,0.37
5.318023920059204,0.04,0.35,0.08,0.36
5.327610015869141,0.03,0.35,0.1,0.36
5.336979866027832,0.03,0.35,0.1,0.36
5.347506999969482,0.04,0.35,0.09,0.36
5.368789911270142,0.04,0.35,0.09,0.36
5.370748043060303,0.03,0.34,0.09,0.35
5.378122806549072,0.04,0.35,0.08,0.36
5.3871049880981445,0.04,0.34,0.09,0.35
5.39739990234375,0.03,0.34,0.09,0.35
5.407077789306641,0.03,0.35,0.09,0.36
5.417325019836426,0.04,0.33,0.09,0.34
5.42777681350708,0.03,0.32,0.08,0.33
5.437505722045898,0.03,0.31,0.09,0.32
5.447126865386963,0.03,0.3,0.08,0.31
5.4683427810668945,0.03,0.3,0.08,0.31
5.470372915267944,0.05,0.29,0.1,0.31
5.477077960968018,0.05,0.29,0.07,0.3
5.4873199462890625,-0.03,0.3,0.08,0.31
5.497592926025391,-0.04,0.31,0.1,0.32
5.507260799407959,0.1,0.29,0.08,0.31
